"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstTd","fg","fgAtt","xp"
"SHAUNDRAUGHN","RB","SF","cbs","Shaun Draughn",587,2015,42,133,7.44,7.33,7.44,NA,NA,NA,NA,NA,NA,6.9,27.2,0.1,2,16.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAUNDRAUGHN","RB","SF","espn","Shaun Draughn",587,2015,38,143,7.33,7.33,7.44,0,0,0,0,0,0,9,29.2,0.3,1.5,12.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAUNHILL","QB","MIN","average","Shaun Hill",588,2015,38,335,0.092,0.048,0.136,0.35,0.2,0.15,2.3,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNHILL","QB","MIN","averageRobust","Shaun Hill",588,2015,38,335,0.092,0.048,0.136,0.35,0.2,0.15,2.3,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNHILL","QB","MIN","averageWeighted","Shaun Hill",588,2015,38,335,0.092,0.048,0.136,0.35,0.2,0.15,2.3,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNHILL","QB","MIN","cbs","Shaun Hill",588,2015,38,295,0.136,0.048,0.136,0.5,0.3,0.2,3.4,0,0,0.1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAUNHILL","QB","MIN","espn","Shaun Hill",588,2015,47,323,0.048,0.048,0.136,0.2,0.1,0.1,1.2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAUNSUISHAM","K","PIT","average","Shaun Suisham",589,2015,86,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNSUISHAM","K","PIT","averageRobust","Shaun Suisham",589,2015,86,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNSUISHAM","K","PIT","averageWeighted","Shaun Suisham",589,2015,86,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAUNSUISHAM","K","PIT","espn","Shaun Suisham",589,2015,85,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHAYNEGRAHAM","K","FA","average","Shayne Graham",590,2015,87,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAYNEGRAHAM","K","FA","averageRobust","Shayne Graham",590,2015,87,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAYNEGRAHAM","K","FA","averageWeighted","Shayne Graham",590,2015,87,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAYNEGRAHAM","K","FA","espn","Shayne Graham",590,2015,86,576,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEDMANBAILEY","WR","STL","average","Stedman Bailey",591,2015,75,179,4.94,4.4,5.48,0,0,0,0,0,0,0,0,0,1.85,24.9,0.1,0,0,0,0,0,0,0,0,0,0,0
"STEDMANBAILEY","WR","STL","averageRobust","Stedman Bailey",591,2015,75,179,4.94,4.4,5.48,0,0,0,0,0,0,0,0,0,1.85,24.9,0.1,0,0,0,0,0,0,0,0,0,0,0
"STEDMANBAILEY","WR","STL","averageWeighted","Stedman Bailey",591,2015,75,179,4.94,4.4,5.48,0,0,0,0,0,0,0,0,0,1.85,24.9,0.1,0,0,0,0,0,0,0,0,0,0,0
"STEDMANBAILEY","WR","STL","cbs","Stedman Bailey",591,2015,72,175,5.48,4.4,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.8,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEDMANBAILEY","WR","STL","espn","Stedman Bailey",591,2015,77,183,4.4,4.4,5.48,0,0,0,0,0,0,0,0,0,1.7,21,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEFONDIGGS","WR","MIN","average","Stefon Diggs",592,2015,22,47,12.715,12.27,12.98,0,0,0,0,0,0,0.3,1.8,0,4.8,62.35,0.25,0,0,0,0,0,0,0,0,0,0,0
"STEFONDIGGS","WR","MIN","averageRobust","Stefon Diggs",592,2015,22,47,12.715,12.27,12.98,0,0,0,0,0,0,0.3,1.8,0,4.8,62.35,0.25,0,0,0,0,0,0,0,0,0,0,0
"STEFONDIGGS","WR","MIN","averageWeighted","Stefon Diggs",592,2015,22,47,12.715,12.27,12.98,0,0,0,0,0,0,0.3,1.8,0,4.8,62.35,0.25,0,0,0,0,0,0,0,0,0,0,0
"STEFONDIGGS","WR","MIN","cbs","Stefon Diggs",592,2015,16,39,12.98,12.27,12.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,58.8,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEFONDIGGS","WR","MIN","espn","Stefon Diggs",592,2015,30,58,12.27,12.27,12.98,0,0,0,0,0,0,0.3,1.8,0,4.9,65.9,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEPHENGOSTKOWSKI","K","NE","average","Stephen Gostkowski",593,2015,88,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.9,3.8
"STEPHENGOSTKOWSKI","K","NE","averageRobust","Stephen Gostkowski",593,2015,88,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.9,3.8
"STEPHENGOSTKOWSKI","K","NE","averageWeighted","Stephen Gostkowski",593,2015,88,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.9,3.8
"STEPHENGOSTKOWSKI","K","NE","cbs","Stephen Gostkowski",593,2015,28,453,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.9,3.8
"STEPHENGOSTKOWSKI","K","NE","espn","Stephen Gostkowski",593,2015,87,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.9,3.8
"STEPHENMORRIS","QB","PHI","average","Stephen Morris",594,2015,113,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEPHENMORRIS","QB","PHI","averageRobust","Stephen Morris",594,2015,113,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEPHENMORRIS","QB","PHI","averageWeighted","Stephen Morris",594,2015,113,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEPHENMORRIS","QB","PHI","cbs","Stephen Morris",594,2015,66,391,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVANRIDLEY","RB","NYJ","average","Stevan Ridley",595,2015,67,233,2.735,1.77,3.7,0,0,0,0,0,0,3.3,13.1,0.2,0.35,2.75,0,0.4,0,0,0,0,0,0,0,0,0,0
"STEVANRIDLEY","RB","NYJ","averageRobust","Stevan Ridley",595,2015,67,233,2.735,1.77,3.7,0,0,0,0,0,0,3.3,13.1,0.2,0.35,2.75,0,0.4,0,0,0,0,0,0,0,0,0,0
"STEVANRIDLEY","RB","NYJ","averageWeighted","Stevan Ridley",595,2015,67,233,2.735,1.77,3.7,0,0,0,0,0,0,3.3,13.1,0.2,0.35,2.75,0,0.4,0,0,0,0,0,0,0,0,0,0
"STEVANRIDLEY","RB","NYJ","cbs","Stevan Ridley",595,2015,62,214,3.7,1.77,3.7,NA,NA,NA,NA,NA,NA,3.2,12.5,0.3,0.6,4.5,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVANRIDLEY","RB","NYJ","espn","Stevan Ridley",595,2015,68,232,1.77,1.77,3.7,0,0,0,0,0,0,3.4,13.7,0.1,0.1,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","SD","average","Steve Johnson",596,2015,29,64,11.54,11.54,11.54,0,0,0,0,0,0,0,0,0,4.1,50.4,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVEJOHNSON","WR","SD","averageRobust","Steve Johnson",596,2015,29,64,11.54,11.54,11.54,0,0,0,0,0,0,0,0,0,4.1,50.4,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVEJOHNSON","WR","SD","averageWeighted","Steve Johnson",596,2015,29,64,11.54,11.54,11.54,0,0,0,0,0,0,0,0,0,4.1,50.4,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVEJOHNSON","WR","SD","cbs","Steve Johnson",596,2015,25,59,11.54,11.54,11.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,50.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVENHAUSCHKA","K","SEA","average","Steven Hauschka",597,2015,89,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEVENHAUSCHKA","K","SEA","averageRobust","Steven Hauschka",597,2015,89,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEVENHAUSCHKA","K","SEA","averageWeighted","Steven Hauschka",597,2015,89,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEVENHAUSCHKA","K","SEA","espn","Steven Hauschka",597,2015,88,578,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVIEJOHNSON","WR","SD","average","Stevie Johnson",598,2015,16,34,13.6,13.6,13.6,0,0,0,0,0,0,0,0,0,4.7,65,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVIEJOHNSON","WR","SD","averageRobust","Stevie Johnson",598,2015,16,34,13.6,13.6,13.6,0,0,0,0,0,0,0,0,0,4.7,65,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVIEJOHNSON","WR","SD","averageWeighted","Stevie Johnson",598,2015,16,34,13.6,13.6,13.6,0,0,0,0,0,0,0,0,0,4.7,65,0.4,0,0,0,0,0,0,0,0,0,0,0
"STEVIEJOHNSON","WR","SD","espn","Stevie Johnson",598,2015,20,38,13.6,13.6,13.6,0,0,0,0,0,0,0,0,0,4.7,65,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STLOUISRAMS","DST","STL","average","St. Louis Rams",599,2015,29,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,3.7,0,1.2,1,1.4,0.2,0,0,0
"STLOUISRAMS","DST","STL","averageRobust","St. Louis Rams",599,2015,29,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,3.7,0,1.2,1,1.4,0.2,0,0,0
"STLOUISRAMS","DST","STL","averageWeighted","St. Louis Rams",599,2015,29,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,3.7,0,1.2,1,1.4,0.2,0,0,0
"STLOUISRAMS","DST","STL","cbs","St. Louis Rams",599,2015,22,454,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,3.7,0,1.2,1,1.4,0.2,NA,NA,NA
"STLOUISRAMS","DST","STL","espn","St. Louis Rams",599,2015,29,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,307,3.7,0,1.2,1,1.4,0.2,NA,NA,NA
"SWAYZEWATERS","K","FA","average","Swayze Waters",600,2015,90,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWAYZEWATERS","K","FA","averageRobust","Swayze Waters",600,2015,90,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWAYZEWATERS","K","FA","averageWeighted","Swayze Waters",600,2015,90,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWAYZEWATERS","K","FA","espn","Swayze Waters",600,2015,89,580,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAIWANJONES","RB","OAK","average","Taiwan Jones",601,2015,57,192,4.445,3.63,5.26,0,0,0,0,0,0,2.8,11.55,0.05,1.3,11.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"TAIWANJONES","RB","OAK","averageRobust","Taiwan Jones",601,2015,57,192,4.445,3.63,5.26,0,0,0,0,0,0,2.8,11.55,0.05,1.3,11.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"TAIWANJONES","RB","OAK","averageWeighted","Taiwan Jones",601,2015,57,192,4.445,3.63,5.26,0,0,0,0,0,0,2.8,11.55,0.05,1.3,11.9,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"TAIWANJONES","RB","OAK","cbs","Taiwan Jones",601,2015,50,180,5.26,3.63,5.26,NA,NA,NA,NA,NA,NA,3.9,16.2,0.1,1.2,13.4,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAIWANJONES","RB","OAK","espn","Taiwan Jones",601,2015,55,194,3.63,3.63,5.26,0,0,0,0,0,0,1.7,6.9,0,1.4,10.4,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAMPABAYBUCCANEERS","DST","TB","average","Tampa Bay Buccaneers",602,2015,30,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,2.3,0,0.7,1.1,1.6,0.3,0,0,0
"TAMPABAYBUCCANEERS","DST","TB","averageRobust","Tampa Bay Buccaneers",602,2015,30,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,2.3,0,0.7,1.1,1.6,0.3,0,0,0
"TAMPABAYBUCCANEERS","DST","TB","averageWeighted","Tampa Bay Buccaneers",602,2015,30,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,2.3,0,0.7,1.1,1.6,0.3,0,0,0
"TAMPABAYBUCCANEERS","DST","TB","cbs","Tampa Bay Buccaneers",602,2015,23,455,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,2.3,0,0.7,1.1,1.6,0.3,NA,NA,NA
"TAMPABAYBUCCANEERS","DST","TB","espn","Tampa Bay Buccaneers",602,2015,30,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,360,2.3,0,0.7,1.1,1.6,0.3,NA,NA,NA
"TARVARISJACKSON","QB","SEA","average","Tarvaris Jackson",603,2015,114,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TARVARISJACKSON","QB","SEA","averageRobust","Tarvaris Jackson",603,2015,114,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TARVARISJACKSON","QB","SEA","averageWeighted","Tarvaris Jackson",603,2015,114,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TARVARISJACKSON","QB","SEA","espn","Tarvaris Jackson",603,2015,112,582,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAVONAUSTIN","WR","STL","average","Tavon Austin",604,2015,47,124,8.485,7.48,8.23,0,0,0,0,0,0,1.6,12.6,0,3,31.25,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"TAVONAUSTIN","WR","STL","averageRobust","Tavon Austin",604,2015,47,124,8.485,7.48,8.23,0,0,0,0,0,0,1.6,12.6,0,3,31.25,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"TAVONAUSTIN","WR","STL","averageWeighted","Tavon Austin",604,2015,47,124,8.485,7.48,8.23,0,0,0,0,0,0,1.6,12.6,0,3,31.25,0.2,0.1,0,0,0,0,0,0,0,0,0,0
"TAVONAUSTIN","WR","STL","cbs","Tavon Austin",604,2015,50,131,7.48,7.48,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,28.8,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAVONAUSTIN","WR","STL","espn","Tavon Austin",604,2015,51,131,8.23,7.48,8.23,0,0,0,0,0,0,1.6,12.6,0,3.1,33.7,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORGABRIEL","WR","CLE","average","Taylor Gabriel",605,2015,61,146,7.16,5.31,9.01,0,0,0,0,0,0,0,0,0,2.9,34.6,0.15,0.1,0,0,0,0,0,0,0,0,0,0
"TAYLORGABRIEL","WR","CLE","averageRobust","Taylor Gabriel",605,2015,61,146,7.16,5.31,9.01,0,0,0,0,0,0,0,0,0,2.9,34.6,0.15,0.1,0,0,0,0,0,0,0,0,0,0
"TAYLORGABRIEL","WR","CLE","averageWeighted","Taylor Gabriel",605,2015,61,146,7.16,5.31,9.01,0,0,0,0,0,0,0,0,0,2.9,34.6,0.15,0.1,0,0,0,0,0,0,0,0,0,0
"TAYLORGABRIEL","WR","CLE","cbs","Taylor Gabriel",605,2015,76,179,5.31,5.31,9.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,24.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORGABRIEL","WR","CLE","espn","Taylor Gabriel",605,2015,48,127,9.01,5.31,9.01,0,0,0,0,0,0,0,0,0,3.4,45.1,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAYLORHEINICKE","QB","MIN","average","Taylor Heinicke",606,2015,115,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAYLORHEINICKE","QB","MIN","averageRobust","Taylor Heinicke",606,2015,115,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAYLORHEINICKE","QB","MIN","averageWeighted","Taylor Heinicke",606,2015,115,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAYLORHEINICKE","QB","MIN","cbs","Taylor Heinicke",606,2015,67,392,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDDYBRIDGEWATER","QB","MIN","average","Teddy Bridgewater",607,2015,19,94,10.228,9.572,10.884,30.3,20,10.3,227.1,0.85,0.8,3.6,16.1,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"TEDDYBRIDGEWATER","QB","MIN","averageRobust","Teddy Bridgewater",607,2015,19,94,10.228,9.572,10.884,30.3,20,10.3,227.1,0.85,0.8,3.6,16.1,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"TEDDYBRIDGEWATER","QB","MIN","averageWeighted","Teddy Bridgewater",607,2015,19,94,10.228,9.572,10.884,30.3,20,10.3,227.1,0.85,0.8,3.6,16.1,0.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"TEDDYBRIDGEWATER","QB","MIN","cbs","Teddy Bridgewater",607,2015,19,96,9.572,9.572,10.884,30,21,9,224,1.3,0.9,3,11.6,0.1,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDDYBRIDGEWATER","QB","MIN","espn","Teddy Bridgewater",607,2015,14,82,10.884,9.572,10.884,30.6,19,11.6,230.2,0.4,0.7,4.2,20.6,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDGINN","WR","CAR","average","Ted Ginn",608,2015,36,87,10.52,9.59,11.26,0,0,0,0,0,0,0.3,1.9,0,3.3,49.3,0.35,0,0,0,0,0,0,0,0,0,0,0
"TEDGINN","WR","CAR","averageRobust","Ted Ginn",608,2015,36,87,10.52,9.59,11.26,0,0,0,0,0,0,0.3,1.9,0,3.3,49.3,0.35,0,0,0,0,0,0,0,0,0,0,0
"TEDGINN","WR","CAR","averageWeighted","Ted Ginn",608,2015,36,87,10.52,9.59,11.26,0,0,0,0,0,0,0.3,1.9,0,3.3,49.3,0.35,0,0,0,0,0,0,0,0,0,0,0
"TEDGINN","WR","CAR","cbs","Ted Ginn",608,2015,26,65,11.26,9.59,11.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,54.6,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEDGINN","WR","CAR","espn","Ted Ginn",608,2015,43,112,9.59,9.59,11.26,0,0,0,0,0,0,0.3,1.9,0,3.2,44,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TENNESSEETITANS","DST","TEN","average","Tennessee Titans",609,2015,31,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,2.8,0,1,0.7,0.9,0.1,0,0,0
"TENNESSEETITANS","DST","TEN","averageRobust","Tennessee Titans",609,2015,31,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,2.8,0,1,0.7,0.9,0.1,0,0,0
"TENNESSEETITANS","DST","TEN","averageWeighted","Tennessee Titans",609,2015,31,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,2.8,0,1,0.7,0.9,0.1,0,0,0
"TENNESSEETITANS","DST","TEN","cbs","Tennessee Titans",609,2015,24,456,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,2.8,0,1,0.7,0.9,0.1,NA,NA,NA
"TENNESSEETITANS","DST","TEN","espn","Tennessee Titans",609,2015,31,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,416,2.8,0,1,0.7,0.9,0.1,NA,NA,NA
"TERRANCEWEST","RB","TEN","average","Terrance West",610,2015,135,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWEST","RB","TEN","averageRobust","Terrance West",610,2015,135,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWEST","RB","TEN","averageWeighted","Terrance West",610,2015,135,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWEST","RB","TEN","cbs","Terrance West",610,2015,112,393,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRANCEWILLIAMS","WR","DAL","average","Terrance Williams",611,2015,48,125,8.485,7.82,9.15,0,0,0,0,0,0,0,0,0,2.55,41.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWILLIAMS","WR","DAL","averageRobust","Terrance Williams",611,2015,48,125,8.485,7.82,9.15,0,0,0,0,0,0,0,0,0,2.55,41.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWILLIAMS","WR","DAL","averageWeighted","Terrance Williams",611,2015,48,125,8.485,7.82,9.15,0,0,0,0,0,0,0,0,0,2.55,41.35,0.3,0,0,0,0,0,0,0,0,0,0,0
"TERRANCEWILLIAMS","WR","DAL","cbs","Terrance Williams",611,2015,41,106,9.15,7.82,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,43.5,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRANCEWILLIAMS","WR","DAL","espn","Terrance Williams",611,2015,53,135,7.82,7.82,9.15,0,0,0,0,0,0,0,0,0,2.7,39.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","WR","CLE","average","Terrelle Pryor",612,2015,141,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRELLEPRYOR","WR","CLE","averageRobust","Terrelle Pryor",612,2015,141,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRELLEPRYOR","WR","CLE","averageWeighted","Terrelle Pryor",612,2015,141,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TERRELLEPRYOR","WR","CLE","cbs","Terrelle Pryor",612,2015,131,394,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRONWARD","RB","ATL","average","Terron Ward",613,2015,84,275,0.945,0.22,1.67,0,0,0,0,0,0,0.15,0.65,0,0.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0
"TERRONWARD","RB","ATL","averageRobust","Terron Ward",613,2015,84,275,0.945,0.22,1.67,0,0,0,0,0,0,0.15,0.65,0,0.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0
"TERRONWARD","RB","ATL","averageWeighted","Terron Ward",613,2015,84,275,0.945,0.22,1.67,0,0,0,0,0,0,0.15,0.65,0,0.5,3.8,0,0,0,0,0,0,0,0,0,0,0,0
"TERRONWARD","RB","ATL","cbs","Terron Ward",613,2015,85,269,0.22,0.22,1.67,NA,NA,NA,NA,NA,NA,0.2,0.7,0,0.1,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRONWARD","RB","ATL","espn","Terron Ward",613,2015,70,234,1.67,0.22,1.67,0,0,0,0,0,0,0.1,0.6,0,0.9,7.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","ATL","average","Tevin Coleman",614,2015,49,176,5.005,5,5.01,0,0,0,0,0,0,6,26.8,0.2,0.7,5.25,0,0.1,0,0,0,0,0,0,0,0,0,0
"TEVINCOLEMAN","RB","ATL","averageRobust","Tevin Coleman",614,2015,49,176,5.005,5,5.01,0,0,0,0,0,0,6,26.8,0.2,0.7,5.25,0,0.1,0,0,0,0,0,0,0,0,0,0
"TEVINCOLEMAN","RB","ATL","averageWeighted","Tevin Coleman",614,2015,49,176,5.005,5,5.01,0,0,0,0,0,0,6,26.8,0.2,0.7,5.25,0,0.1,0,0,0,0,0,0,0,0,0,0
"TEVINCOLEMAN","RB","ATL","cbs","Tevin Coleman",614,2015,55,190,5,5,5.01,NA,NA,NA,NA,NA,NA,5.1,25.1,0.2,0.8,5.9,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEVINCOLEMAN","RB","ATL","espn","Tevin Coleman",614,2015,48,170,5.01,5,5.01,0,0,0,0,0,0,6.9,28.5,0.2,0.6,4.6,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADLEWIS","QB","PHI","average","Thad Lewis",615,2015,116,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THADLEWIS","QB","PHI","averageRobust","Thad Lewis",615,2015,116,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
